,Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Marital_Status_group,Age,Age_group,Recency_group,MnProd,childnum,NumPurch
1800,2,1.300431609524045,1.7229813151684228,0.44295521418938094,0.2941757533401668,0.4965325059207807,2.755097286032838,0.26500396304453067,2.664672833950495,2,7,7,10,3,0,4,-0.6067324653225004,2,0,0.962189256117713,1,24
1801,2,1.1686652565083182,1.3085592512632087,2.285329673513655,-0.6614491798474453,2.0475041888504837,1.9677935161420967,0.2407740403040209,-0.13463269529572466,1,10,5,13,6,0,4,-0.4357820874742186,2,4,2.202160161230962,1,28
1802,3,0.37646496831465065,1.2394889072790063,-0.5020045891414563,-0.6614491798474453,-0.6955000161023339,-0.6870680334894731,-0.5588134101328013,-0.153806020838507,2,3,1,4,5,0,4,1.5301472577810225,5,4,-0.6989038431849409,2,8
1803,2,-0.7069418730803172,-0.6599455522865585,-0.21673370511705262,-0.4854130079444641,-0.1327188625821274,-0.6138304734996367,-0.29228425998719393,-0.09628604421016002,9,5,1,8,7,0,3,0.24801942391890872,3,5,-0.28446612826838336,2,14
1804,2,-0.3370347825766981,1.1358833913027029,-0.8496784790461983,-0.6614491798474453,-0.7176567544299011,-0.6870680334894731,-0.6557331010948404,-0.6331391594080651,2,1,1,2,7,0,1,1.5301472577810225,5,4,-0.9512429357349416,2,4
1805,2,0.11390327446459524,-0.970762100215469,0.9392076895234999,-0.25908078692634545,-0.008641127947751152,-0.6870680334894731,-0.07421495532260604,0.72816695412948,5,5,5,12,5,0,4,0.931820935312036,4,1,0.5076446655640693,1,22
1806,4,-2.1598674001063447,1.4812351112237145,-0.6624694614051834,-0.5608570816171703,-0.5935790197955249,-0.5955210835021776,-0.6072732556138208,4.735391992570986,0,23,1,1,0,0,3,0.24801942391890872,3,0,-0.3128751651779861,2,25
1807,2,-1.5987680110854332,1.5848406272000182,-0.8675079092977236,-0.5608570816171703,-0.7309507974264414,-0.5039741335148821,-0.5103535646517818,-0.6523124849508475,4,2,0,4,5,0,3,0.41896980176719056,3,0,-0.9345317375528224,2,6
1808,2,1.8807570397366395,-1.6269303680653915,-0.035467830893212766,0.6211000725885605,3.607338567111213,3.414235325941366,-0.0984448780631158,-0.5180992061513712,1,4,6,6,1,0,1,1.1027713131603178,4,2,1.6456772617663904,0,16
1809,4,0.5596949669444785,0.8596020153658934,1.9643999289862006,0.19358365510989187,1.8569562392334058,0.942467676284387,1.4280402545889992,-0.13463269529572466,1,3,5,8,3,0,3,-0.4357820874742186,2,4,1.994941303772683,0,16
1810,2,-0.6735390540402214,-0.0037772844366360664,-0.8229343336689104,-0.6111531307323078,-0.6955000161023339,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,2,1,0,3,8,0,4,0.24801942391890872,3,5,-0.94121621682567,2,4
1811,4,-0.2366321230201311,0.7559964993895899,1.4057444477717433,0.09299155687961691,-0.017503823278778027,-0.6870680334894731,0.5799929586711576,1.495099975840773,6,4,4,7,9,0,3,0.5044449906913314,3,4,0.9020289426620837,1,15
1812,3,1.3644213122781819,0.790531671381691,0.7965722475112981,-0.46026498338689537,0.2882591656416491,-0.26595206354791373,0.8465221088167649,-0.5180992061513712,1,4,3,6,1,0,1,-0.008406142853514022,3,4,0.5193425042915527,0,13
1813,2,0.562025396179834,0.6523909834132863,0.39838163856056785,3.5885669703816716,1.7638979382576236,0.9790864562793052,3.43912384205131,0.49808704761609207,1,2,3,6,7,0,4,-1.974335488108755,1,4,1.5019609574001649,0,11
1814,2,0.992377994975487,-1.557860024081189,0.674737807459209,1.0737645146247978,0.5895908068965628,2.059340466129392,2.6879962370955073,2.031953091038678,3,5,4,8,2,0,0,1.2737216910085998,4,2,1.2278973072134092,1,17
1815,4,-1.4463676492149962,1.0668130473185005,-0.8526500507547858,-0.6614491798474453,-0.6999313637678474,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,1,1,0,3,9,0,4,-1.205058787791487,1,4,-0.9629407744624251,1,4
1816,0,0.33747882923151556,-1.1779731321680762,0.29140505705141645,0.2187316796674606,-0.2700906402130439,1.1621803562538962,1.2099709499244113,-0.03876606758181304,2,9,2,9,5,0,4,-1.119583598867346,2,1,0.267003411741552,1,20
1817,2,1.0026221734892373,0.7214613273974887,0.5915337996187578,0.017547483206910682,1.1169211790926619,0.9607770662818461,2.712226159836017,2.0894730676670252,1,5,7,9,7,0,3,1.5301472577810225,5,4,1.2161994684859256,0,21
1818,2,-0.06039341209636979,1.4466999392316133,0.1933431906680277,-0.43511695882932666,-0.3542862458577992,-0.4673553535199639,-0.31651418272770365,-0.19215267192407165,3,6,2,8,5,0,1,1.1027713131603178,4,0,-0.13072310499288622,2,16
1819,4,-0.9247884559769886,-1.350648992128582,-0.8883089112578363,-0.6614491798474453,-0.726519449760928,-0.6870680334894731,-0.6557331010948404,-0.8248724148358884,1,1,0,2,7,0,4,0.6753953685396132,4,3,-0.9930209311902397,2,3
1820,2,0.5310015569841636,1.7229813151684228,0.17254218870791493,-0.23393276236877672,1.0238628781168797,0.7776831663072551,0.19231419482300136,0.32552711773105114,3,5,3,5,4,0,4,0.5899201796154724,4,0,0.5845161772018178,1,13
1821,3,-0.3396565154664731,-0.8326214122470643,-0.7367587541198719,-0.6614491798474453,-0.6999313637678474,-0.6870680334894731,-0.6557331010948404,-0.7865257637503237,2,2,0,3,7,0,0,-0.17935652070179584,3,1,-0.8944248619157361,2,5
1822,3,-0.889200859528747,-0.5218048643181538,-0.6684126048223584,-0.6363011552898765,-0.6024417151265518,-0.6138304734996367,-0.5588134101328013,-0.6139658338652828,3,2,1,4,6,0,3,-0.17935652070179584,3,5,-0.7891443133683849,2,7
1823,2,0.5989238590729631,0.27250409150017335,0.2468314814226034,1.450984882988329,-0.11499347192007364,0.6495174363250413,0.19231419482300136,2.2620329975520663,3,4,4,12,2,0,1,0.0770690460706269,3,5,0.46586667010877114,1,20
1824,0,0.042825182786251845,1.204953735286905,0.18740004725085263,-0.23393276236877672,0.32814129463127006,1.2171085262462735,3.8994923741209955,3.604165785546829,2,9,5,9,7,0,4,-0.7776828431707823,2,4,0.9120556615713552,0,23
1825,2,-1.2787223960966083,0.06529305954756628,-0.8585931941719609,-0.6614491798474453,-0.6910686684368205,-0.6870680334894731,-0.6072732556138208,-0.6714858104936298,1,1,1,2,8,0,1,-0.008406142853514022,3,5,-0.9462295762803058,1,4
1826,4,0.12040905607996273,1.6539109711842206,-0.10975712360790123,-0.5105610325020329,-0.5005207188197427,-0.5405929135098003,-0.5830433328733111,0.11462053676044556,2,5,2,6,5,0,5,0.33349461284304965,3,0,-0.35966652008792,1,13
1827,2,1.2993634961245069,-1.2470434761522784,-0.01763840064168754,0.017547483206910682,2.348835830105397,3.267760205961693,-0.07421495532260604,2.3387262997231955,1,4,6,5,2,0,4,-1.4614843545639096,1,3,1.3782980908524824,0,15
1828,3,1.4132146743934382,1.4812351112237145,1.099672561787227,1.6521690794488786,2.521658389060421,0.026998176411431898,-0.6557331010948404,0.9199002095573032,1,3,11,9,1,0,1,0.931820935312036,4,0,1.7208776535859274,0,23
1829,3,-1.4061191942960436,-0.6599455522865585,-0.8556216224633734,-0.3093768360414829,-0.5802849767989845,-0.009620603583486308,-0.12267480080362557,0.07627388567488091,3,4,1,2,9,0,4,-0.5212572763983595,2,5,-0.718957281003484,1,7
1830,2,-1.0872873445339661,-0.6599455522865585,-0.793218616583035,-0.5608570816171703,-0.6334611487851458,-0.39411779353012744,-0.4376637964302525,-0.6714858104936298,2,4,0,3,9,0,3,-1.5469595434880505,1,5,-0.8426201475511664,1,7
1831,2,-0.32625654736317883,-1.3161138201364808,-0.4306868681353554,-0.6614491798474453,-0.6423238441161726,-0.6504492534945548,-0.6315031783543306,-0.2496726485524186,3,4,1,4,7,0,4,0.8463457463878951,4,3,-0.6487702486385831,1,9
1832,4,0.14866551055864843,0.790531671381691,1.1353314222902775,-0.23393276236877672,-0.1105621242545602,-0.26595206354791373,-0.02575510984158651,-0.1729793463812893,8,6,4,13,6,0,1,0.5899201796154724,4,4,0.5444093015647317,1,23
1833,2,-0.1672533026592344,-0.3491290043576479,-0.6149243140677828,-0.5860051061747391,-0.44734454683358144,-0.4673553535199639,-0.486123641911272,-0.19215267192407165,3,4,1,4,7,0,4,-0.4357820874742186,2,5,-0.6420857693657355,1,9
1834,2,0.15429738121075762,-1.696000712049594,-0.7159577521597591,-0.5105610325020329,-0.48722667582320234,-0.44904596352250475,-0.34074410546821343,-0.42223257843745954,4,2,1,5,4,0,1,-0.6922076542466413,2,2,-0.7172861611852721,2,8
1835,2,-0.487978626175038,-1.1779731321680762,-0.7367587541198719,-0.5357090570596016,-0.6334611487851458,-0.6138304734996367,-0.6557331010948404,-0.7865257637503237,3,2,1,3,5,0,4,-0.7776828431707823,2,1,-0.85431798627865,2,6
1836,4,1.3936487789382657,-1.2815786481443796,-0.2821082827059785,-0.18363671325363923,1.280881042716659,2.2424343661039834,2.784915928057546,0.4213937454449628,1,2,9,13,1,0,1,-0.09388133177765494,3,3,0.7499570392047985,0,24
1837,2,-0.1887612224772031,0.2379689195080722,-0.3147955715004414,-0.6111531307323078,-0.5492655431403904,-0.6870680334894731,-0.3649740282087232,-0.4605792295230242,3,4,1,6,6,0,1,1.0172961242361769,4,5,-0.5485030595458676,1,11
1838,0,0.550616003048406,-0.3491290043576479,0.02693517498712554,-0.2842288114839142,-0.5315401524783367,-0.32088023354029105,-0.6557331010948404,2.837232763835536,2,7,4,3,6,0,1,1.1882465020844588,4,5,-0.02711367626374686,1,14
1839,4,0.2768391185032021,0.20343374751597101,1.8930822079800997,-0.3093768360414829,1.0194315304513661,0.7044456063174187,0.7496024178547259,2.5304595551510185,11,8,5,9,6,0,0,1.2737216910085998,4,5,1.769340128314073,1,22
1840,4,-0.9378971204258634,0.37610960747647687,-0.6476116028622457,-0.5608570816171703,-0.4916580234887158,-0.6504492534945548,-0.5588134101328013,-0.7098324615791944,3,4,0,4,9,0,4,-1.119583598867346,2,4,-0.742352958458451,1,8
1841,3,1.617806941014025,0.8250668433737922,-0.4069142944666551,0.5456559989158543,1.9278578018816208,0.46642353635045036,1.0888213362218626,0.5364336987016567,1,3,10,4,2,0,5,1.3591968799327405,4,4,0.7031656842948646,0,17
1842,3,-1.1923994131703142,1.4121647672395123,-0.8793941961320737,-0.5860051061747391,-0.655617887112713,-0.6870680334894731,-0.6072732556138208,-0.7865257637503237,2,2,0,3,6,0,0,0.0770690460706269,3,4,-0.9495718159167297,1,5
1843,3,0.8019139555942429,1.2740240792711075,0.2527746248397785,0.9983204409520916,1.068176354772014,-0.009620603583486308,0.7253724951142162,0.7856869307578269,1,4,4,6,2,0,4,1.0172961242361769,4,4,0.7332458410226792,0,14
1844,3,0.6847613359085581,-0.4181993483418502,-0.1929611314483523,-0.4854130079444641,-0.21248312056136925,-0.6138304734996367,-0.29228425998719393,-0.6331391594080651,5,6,2,6,7,0,4,0.33349461284304965,3,5,-0.3479686813604365,2,14
1845,4,1.7092277378926592,-1.4542545081048857,-0.3712554339636046,-0.13334066413850176,0.46994441992770003,-0.6870680334894731,-0.14690472354413533,0.3638737688166158,1,6,10,6,5,0,1,-0.5212572763983595,2,3,-0.07724727081010463,0,22
1846,4,-2.311393851013524,-0.6944807242786596,-0.8883089112578363,-0.6614491798474453,-0.7353821450919548,-0.668758643492014,-0.6315031783543306,-0.8248724148358884,15,0,0,0,19,0,1,0.5044449906913314,3,1,-0.9930209311902397,2,0
1847,2,-1.0456794725610563,-1.0398324441996714,-0.897223626383599,-0.5105610325020329,-0.615735758123092,-0.44904596352250475,-0.5588134101328013,-0.5372725316941535,1,2,0,3,7,0,1,-1.8033851102604732,1,1,-0.8927537420975242,0,5
1848,4,0.2948999450772074,-1.2125083041601774,0.23494519458825325,-0.6614491798474453,-0.5049520664852561,-0.5772116935047185,-0.5588134101328013,-0.07711271866737769,3,8,1,6,6,0,1,0.24801942391890872,3,3,-0.19589677790315133,1,15
1849,2,-1.2925593196815317,0.790531671381691,-0.897223626383599,-0.46026498338689537,-0.7043627114333607,-0.5772116935047185,-0.6315031783543306,-0.6714858104936298,2,1,0,3,8,0,3,-1.6324347324121913,1,4,-0.9512429357349416,1,4
1850,0,1.5354651080314632,0.2379689195080722,0.6895956660021466,0.017547483206910682,1.8746816298954596,0.008688786413972794,1.9368686321397044,0.4405670709877451,1,5,10,12,6,1,3,-2.2307610548811776,0,5,1.273017542305131,0,27
1851,2,-1.4250053812242371,1.2394889072790063,-0.897223626383599,-0.6363011552898765,-0.7220881020954145,-0.6321398634970958,-0.6315031783543306,-0.8056990892931061,1,1,0,2,8,0,4,-0.5212572763983595,2,4,-0.986336451917392,1,3
1852,4,0.9966504485736387,0.44517995146067924,0.053679320364413384,0.6713961217036979,3.2439680585391115,-0.06454877357586361,0.31346380852555017,0.17214051338879255,1,4,6,10,2,0,1,-0.7776828431707823,2,4,1.3331778557607605,0,20
1853,2,0.6131491875304458,-1.6614655400574927,0.6985103811279092,3.5885669703816716,2.876166202301496,-0.32088023354029105,-0.6557331010948404,-0.26884597409520095,1,4,5,4,3,0,4,0.6753953685396132,4,2,1.6222815843114236,0,13
1854,4,1.5100245888788322,-0.7290158962707608,1.2125922867135535,0.5959520480309917,1.1213525267581752,0.5030423163453686,0.26500396304453067,-0.11545936975294234,1,8,4,7,4,0,3,-1.2905339767156276,1,1,1.2028305099402303,0,19
1855,3,1.1001117965016098,0.7214613273974887,2.427965115525857,-0.6614491798474453,-0.4207564608405008,-0.6870680334894731,-0.3649740282087232,-0.6139658338652828,4,10,8,10,6,0,0,-0.17935652070179584,3,4,1.0256918092097662,1,28
1856,3,0.3197578569209996,1.204953735286905,-0.7010998936168215,-0.6363011552898765,-0.6822059731057936,-0.6321398634970958,-0.5345834873922916,-0.5947925083225005,1,2,0,4,6,0,3,1.5301472577810225,5,4,-0.8359356682783188,3,6
1857,3,-1.48598494621604,1.3776295952474111,-0.7961901882916226,-0.5608570816171703,-0.6600492347782264,-0.5772116935047185,-0.6072732556138208,-0.49892588060858883,1,2,0,4,7,0,4,-0.6067324653225004,2,4,-0.8676869448243454,0,6
1858,4,0.8974615542438193,0.8250668433737922,1.1977344281706157,0.4450639006855793,1.9322891495471342,1.0523240162691416,0.7496024178547259,-0.2880192996379833,1,2,8,12,1,0,1,-0.2648317096259368,3,4,1.5587790312193703,0,22
1859,2,0.11531124212762253,-0.24552348838134433,-0.3861132925065423,1.2749487110853477,0.15975008334175944,-0.5772116935047185,-0.07421495532260604,1.0157668372712148,2,8,1,7,7,0,4,-1.3760091656397686,1,5,-0.03714039517301841,1,16
1860,4,0.8463377628932076,-1.143437960175975,1.0758999881185267,0.2187316796674606,-0.19032638223380208,0.5762798763352049,-0.4618937191707623,-0.34553927626633024,1,5,3,5,3,0,1,0.24801942391890872,3,1,0.5427381817465197,1,13
1861,0,-1.9509055786694665,-1.143437960175975,-0.903166769800774,-0.6614491798474453,-0.7398134927574682,-0.5772116935047185,-0.6072732556138208,-0.7290057871219767,1,1,0,2,6,0,0,-0.5212572763983595,2,1,-0.9846653320991802,0,3
1862,2,0.494928454445223,0.2379689195080722,-0.42177215300959275,0.5959520480309917,-0.29667872620612457,0.31994841637077753,0.07116458112045254,-0.3263659507235479,1,4,2,8,4,0,3,-0.8631580320949231,2,5,-0.2995062066322907,1,14
1863,2,0.9348455232276475,0.5487854674369828,0.30626291559435415,1.0989125391823664,0.31927859930024316,1.1987991362488144,1.4765001000700189,0.17214051338879255,1,5,4,4,2,0,1,-0.17935652070179584,3,4,0.5962140159293013,1,13
1864,2,0.8485710909104233,-1.350648992128582,1.54243674636677,-0.0327485659082268,1.2941750857131993,1.5832963261954556,0.04693465837994278,0.9774201861856502,1,6,6,7,4,0,1,-1.119583598867346,2,3,1.590530307765397,0,19
1865,2,0.41642211957918385,-1.2470434761522784,0.5469602239899448,-0.08304461502336428,-0.42518780850601423,-0.41242718352758656,-0.6557331010948404,0.28718046664548647,11,8,3,7,7,0,5,-0.3503068985500777,2,3,0.088193591192876,2,18
1866,3,-0.9099319696015971,0.9977427033342982,-0.8199627619603229,-0.6614491798474453,-0.6822059731057936,-0.6138304734996367,-0.6072732556138208,-0.690659136036412,3,2,1,3,5,0,4,0.0770690460706269,3,4,-0.9161494195524912,2,6
1867,2,-0.8201618934313396,0.06529305954756628,-0.8942520546750115,-0.6111531307323078,-0.6955000161023339,-0.6321398634970958,-0.6557331010948404,-0.8056990892931061,1,1,0,3,6,0,3,-1.2905339767156276,1,5,-0.9746386131899085,1,4
1868,3,-1.0240744515249478,-0.763551068262862,-0.059240404561913075,-0.6614491798474453,-0.5093834141507695,-0.5405929135098003,-0.5830433328733111,-0.4605792295230242,4,9,0,4,10,0,4,-0.17935652070179584,3,1,-0.39476003627037043,1,13
1869,0,1.4902644909873801,-0.6599455522865585,1.884167492854337,2.9095703073273156,2.601422647039663,2.2241249761065243,1.3068906408864505,2.664672833950495,1,5,10,6,2,0,4,-0.6922076542466413,2,5,2.763656420150169,0,21
1870,4,-1.2132276244613043,0.7559964993895899,-0.8645363375891361,-0.6111531307323078,-0.6733432777747667,-0.6504492534945548,-0.6072732556138208,-0.690659136036412,2,2,0,3,6,0,0,0.1625442349947678,3,4,-0.9378739771892463,1,5
1871,2,0.8885282421749565,1.6539109711842206,0.32112077413729184,3.664011044054378,-0.0618172999339124,2.059340466129392,1.888408786658685,0.24883381555992184,2,7,6,11,4,0,0,0.41896980176719056,3,0,0.7449436797501627,1,24
1872,2,-0.34606519586370077,1.170418563294804,-0.8110480468345603,-0.6363011552898765,-0.7043627114333607,-0.6870680334894731,-0.6557331010948404,-0.690659136036412,2,2,0,3,6,0,3,-0.2648317096259368,3,4,-0.9278472582799746,2,5
1873,4,0.4160337147066246,-1.5923951960732903,0.5885622279101703,-0.18363671325363923,-0.15487560090969457,-0.6870680334894731,-0.5103535646517818,-0.34553927626633024,6,6,2,11,6,0,3,1.7865728245534451,5,2,0.13665606592102184,1,19
1874,2,-0.0967578182897299,0.7559964993895899,-0.8496784790461983,-0.4099689342717579,-0.726519449760928,-0.6321398634970958,-0.5345834873922916,-0.8440457403786708,1,1,0,3,2,0,0,1.4446720688568815,4,4,-0.942887336643882,1,4
1875,0,-1.349751937165882,-1.5923951960732903,-0.9001951980921865,-0.46026498338689537,-0.7132254067643876,-0.6138304734996367,-0.4618937191707623,-0.5372725316941535,1,1,0,3,7,0,3,-1.5469595434880505,1,2,-0.9362028573710343,0,4
1876,3,-0.9020667709322722,-1.1779731321680762,-0.6060095989420202,1.1240605637399352,0.3370039899622969,1.29034608623611,1.6218796365130776,3.3549125534906588,3,9,1,8,9,0,5,0.8463457463878951,4,1,0.3873240386528106,0,18
1877,2,1.032869202939789,0.09982823153966747,0.30626291559435415,2.205425619715391,1.2321362183960112,2.6269315560506246,3.3422041510892706,3.0481393448061413,1,3,7,9,1,0,1,0.931820935312036,4,5,1.52368551503692,0,19
1878,4,0.877361602088878,-1.4197193361127844,1.0699568447013517,-0.43511695882932666,0.3237099469657566,0.22840146638348202,-0.19536456902515487,0.24883381555992184,2,7,7,10,4,0,4,1.5301472577810225,5,3,0.7282324815680434,1,24
1879,2,0.9063948663126822,1.3776295952474111,2.202125665673204,0.8725803181642479,0.7579820181860735,0.41149536635807304,0.45884334496860874,0.03792723458931626,3,5,5,13,8,0,0,-0.5212572763983595,2,4,1.659046220312086,1,23
1880,4,0.9230477252236602,0.583320639429084,2.716207571258848,2.02938944781241,0.6073161975586165,-0.26595206354791373,2.809145850798056,-0.21132599746685396,1,5,8,4,6,0,1,-1.2905339767156276,1,4,2.0467460181372528,0,17
1881,4,-1.0309686380128744,-0.9362269282233678,-0.8585931941719609,-0.6614491798474453,-0.7132254067643876,-0.6870680334894731,-0.6315031783543306,-0.6139658338652828,2,1,1,2,7,0,1,-0.008406142853514022,3,1,-0.9512429357349416,1,4
1882,4,-0.049275322619361156,0.2379689195080722,-0.5228055911015691,-0.6614491798474453,-0.6689119301092532,-0.6870680334894731,-0.6315031783543306,-0.7673524382075414,2,4,0,4,7,0,0,0.0770690460706269,3,5,-0.7590641566405701,1,8
1883,3,0.5409058812344246,0.8596020153658934,0.8233163928885858,0.570804023473423,-0.044091909271858645,0.1002357364012683,-0.4618937191707623,1.2266734182418204,1,5,6,11,2,0,3,-0.008406142853514022,3,4,0.5728183384743344,1,22
1884,4,-1.0357265977017254,-0.03831245642873724,-0.8853373395492488,-0.5860051061747391,-0.686637320771307,-0.5772116935047185,-0.6315031783543306,-0.8440457403786708,1,1,1,3,3,0,3,-1.3760091656397686,1,5,-0.9612696546442132,0,5
1885,2,0.03797012187926117,0.6178558114211852,-0.3534260037120794,-0.46026498338689537,-0.15044425324418115,0.33825780636823666,0.7011425723737064,-0.6139658338652828,2,7,1,7,7,0,3,-1.2905339767156276,1,4,-0.25605709135878063,1,15
1886,4,-0.3629608078200283,-0.8671565842391655,-0.8377921922118482,-0.6363011552898765,-0.6999313637678474,-0.6870680334894731,-0.6557331010948404,-0.5756191827797181,1,1,1,2,4,0,1,1.0172961242361769,4,1,-0.9311894979163985,2,4
1887,4,1.7161704749896558,0.6178558114211852,0.8322311080143485,1.8533532759094284,2.9603618079462515,0.5030423163453686,1.35535048636747,-0.1729793463812893,1,5,5,5,2,0,0,-0.17935652070179584,3,4,1.8361849210425503,0,15
1888,2,1.2089622620363407,-0.38366417634974903,0.15174118674780215,0.09299155687961691,0.04453504403841009,0.9607770662818461,2.6879962370955073,-0.26884597409520095,4,9,5,7,5,0,4,-0.5212572763983595,2,5,0.3622572413796318,2,21
1889,2,-0.46365477103101477,1.2740240792711075,-0.3831417207979548,-0.4099689342717579,-0.2523652495509902,0.3016390263733184,-0.5103535646517818,-0.3263659507235479,2,6,3,4,6,0,1,-1.119583598867346,2,4,-0.3696932389971916,1,13
1890,4,0.7726864889341591,1.4121647672395123,1.6642711864188593,2.7083861108667655,2.663461514356851,2.059340466129392,0.26500396304453067,2.4537662529798894,1,4,10,5,3,0,1,-1.6324347324121913,1,4,2.5447397239644065,0,19
1891,3,1.7861319026593914,1.3085592512632087,1.9406273553175004,3.186198577460572,1.9721712785367551,1.1255615762589781,1.6461095592535873,2.0894730676670252,1,4,7,8,1,0,4,-1.7179099213363322,1,4,2.449485894326327,0,19
1892,2,-0.9939730739016056,0.44517995146067924,-0.8288774770860856,-0.5105610325020329,-0.6689119301092532,-0.32088023354029105,-0.6557331010948404,-0.7481791126647591,2,2,0,3,8,0,1,-1.3760091656397686,1,4,-0.8877403826428885,1,5
1893,2,0.48745166064845735,-0.9016917562312667,1.0016106954038382,-0.4854130079444641,-0.4916580234887158,-0.6870680334894731,-0.6557331010948404,-0.3071926251807656,8,10,4,6,8,0,0,0.0770690460706269,3,1,0.21519869737698233,1,20
1894,2,0.8781869624430664,1.7229813151684228,-0.091927693356376,1.5012809321034664,0.18190682166932665,2.553693996060788,-0.31651418272770365,-0.019592742039030716,1,2,3,5,1,0,3,-0.4357820874742186,2,0,0.33050596483360517,0,10
1895,2,-0.11996500942514529,-0.6944807242786596,-0.5406350213530943,-0.13334066413850176,-0.5492655431403904,-0.22933328355299554,-0.4134338736897427,-0.5564458572369358,2,3,1,6,6,0,0,1.7010976356293042,5,1,-0.6136767324561326,1,10
1896,1,-1.29867669642434,0.09982823153966747,-0.9001951980921865,-0.5608570816171703,-0.6955000161023339,-0.15609572356315912,-0.6557331010948404,-0.153806020838507,1,1,1,2,6,0,4,-0.7776828431707823,2,5,-0.874371424097193,1,4
1897,4,1.908139583252067,1.4121647672395123,2.1278363729585155,0.11813958143718564,1.1656660034133097,0.44811414635299124,0.8707520315572748,0.670646977501133,1,4,6,4,1,0,3,1.2737216910085998,4,4,1.8077758841329474,0,14
1898,4,3.0151420206550097,-1.3851841641206832,-0.8853373395492488,-0.6111531307323078,-0.726519449760928,-0.668758643492014,5.6925066569187175,-0.7865257637503237,0,27,0,0,1,0,3,2.042998391325868,5,3,-0.5451608199094438,0,27
1899,4,0.3719497616711493,0.7559964993895899,0.22008733604531555,-0.3093768360414829,-0.43848185150255453,-0.3391896235377502,-0.31651418272770365,-0.5756191827797181,2,3,5,8,3,0,4,1.6156224467051634,5,4,-0.1608032617207009,1,16
1900,4,-0.285085630871898,-1.2470434761522784,-0.7783607580400974,-0.6363011552898765,-0.6600492347782264,-0.6321398634970958,-0.6557331010948404,-0.7673524382075414,2,2,0,3,7,0,1,0.41896980176719056,3,3,-0.8944248619157361,2,5
1901,2,-1.4314140616214648,-1.143437960175975,-0.8585931941719609,-0.5357090570596016,-0.6777746254402801,-0.6870680334894731,-0.5588134101328013,-0.6331391594080651,1,1,0,3,7,0,3,-1.205058787791487,1,1,-0.9261761384617627,0,4
1902,3,1.0566590013840433,1.550305455207917,-0.09489926506496354,-0.4854130079444641,-0.3853056795163933,-0.32088023354029105,-0.486123641911272,-0.6331391594080651,1,4,4,6,2,0,1,-1.5469595434880505,1,0,-0.3446264417240127,0,14
1903,2,-1.0589823394462106,0.9632075313421969,-0.8764226244234862,-0.6363011552898765,-0.6334611487851458,-0.6504492534945548,-0.6315031783543306,-0.8056990892931061,3,3,0,3,6,0,0,-0.17935652070179584,3,4,-0.942887336643882,1,6
1904,2,-0.28853272411586134,-1.0052972722075701,-0.07409826310485076,-0.6614491798474453,-0.6600492347782264,-0.6870680334894731,-0.6557331010948404,-0.6714858104936298,2,3,1,8,4,0,1,0.0770690460706269,3,1,-0.4966983451812979,1,12
1905,2,0.5432363104697802,0.06529305954756628,0.27951877021706634,0.8725803181642479,0.4344936386035925,1.839627786159883,0.8222921860762552,0.17214051338879255,1,3,4,6,1,0,1,1.2737216910085998,4,5,0.6229519330206921,0,13
1906,4,0.43016194194596746,1.1013482193106017,0.9897244085694881,0.5205079743582854,0.3104159039692163,-0.4673553535199639,-0.19536456902515487,0.613127000872786,4,6,11,7,5,0,1,-0.17935652070179584,3,4,0.7098501635677122,1,24
1907,2,-0.8931334588634093,0.7559964993895899,-0.7694460429143348,-0.6614491798474453,-0.6689119301092532,-0.6504492534945548,-0.6315031783543306,-0.7290057871219767,1,3,0,3,7,0,4,-1.4614843545639096,1,4,-0.8910826222793123,1,6
1908,2,-0.7734076568970195,-0.4527345203339514,-0.8407637639204357,-0.6363011552898765,-0.6999313637678474,-0.5589023035072593,-0.5830433328733111,-0.7481791126647591,1,1,0,3,6,0,1,0.8463457463878951,4,5,-0.9311894979163985,0,4
1909,3,-0.9756694942822508,1.5848406272000182,-0.8585931941719609,-0.5608570816171703,-0.6822059731057936,-0.6870680334894731,-0.6557331010948404,-0.4797525550658065,1,1,1,2,7,0,1,-0.9486332210190641,2,0,-0.9228338988253388,1,4
1910,0,1.9869372217725256,-0.5908752083023561,0.5618180825328825,3.940639314187634,0.8200208855032616,2.681859726043002,-0.0984448780631158,-0.3071926251807656,0,3,5,13,0,0,4,0.7608705574637542,4,5,1.1025633208475147,0,21
1911,2,0.7648212902648343,-0.5908752083023561,1.9406273553175004,0.3444718024553043,0.03567234870738322,2.205815586109065,0.6284528041521771,1.207500092699038,2,7,8,5,5,0,3,-0.09388133177765494,3,5,1.4819075195816218,1,20
1912,3,1.4051552732878336,1.2394889072790063,1.5602661766182955,2.8089782090970408,1.1656660034133097,0.41149536635807304,1.573419791032058,-0.5564458572369358,1,4,6,13,2,0,4,-0.17935652070179584,3,4,1.6055703861293043,0,23
1913,2,1.2739229769718758,1.5157702832158158,2.1189216578327525,0.5959520480309917,1.4758603399992503,0.5030423163453686,0.5557630359306478,1.7060065568113787,3,5,5,5,8,0,1,0.1625442349947678,3,0,2.025021460500498,1,15
